IRALCFY,IRALCAGE,SCHFELT,TCHGJOB,PARHLPHW,PRCHORE2,PRLMTTV2,PARLMTSN,PRGDJOB2,YOFIGHT2,YOSTOLE2,PRALDLY2,YFLADLY2,PRTALK3,PRBSOLV2,PREVIOL2,PRVDRGO2,DRPRVME3,ANYEDUC3,EDUSKPCOM,INCOME,GOVTPROG,POVERTY3
991,991,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,99,3,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,98,4,1,3
991,991,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1
52,12,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
144,16,1,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,1,0,2,1,1
35,15,1,2,2,1,2,1,1,2,2,1,1,2,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,0,4,1,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,0,1,1,1
991,991,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,4,2,3
991,991,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,10,1,1,1
2,10,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,1,0,1,1,1
991,991,2,2,2,1,2,1,1,2,2,1,1,2,2,2,2,1,1,1,3,2,2
991,991,1,1,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,0,3,2,2
991,991,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,1,0,4,2,3
991,991,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,1,1,1
993,7,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,2,3,2,3
991,991,1,1,1,1,2,2,1,2,2,2,2,1,1,2,NA,1,1,99,2,2,1
991,991,2,1,1,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,2,2,98,2,1,1
991,991,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,1,3,2,2
991,991,1,1,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,99,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,0,2,2,2
991,991,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,4,4,1,3
991,991,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,0,4,2,3
991,991,2,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1
991,991,1,1,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,0,1,1,1
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,1,4,2,3
991,991,2,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,0,3,2,3
3,15,1,1,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,98,1,2,1
4,15,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
3,10,1,2,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,0,4,2,3
991,991,2,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,0,2,2,2
991,991,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,2,99,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,1,1,1
5,13,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,0,2,2,3
104,15,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,0,2,1,2
991,991,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,99,2,1,2
993,12,1,2,1,2,2,2,1,2,2,1,NA,2,2,2,2,2,2,98,2,2,2
991,991,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,99,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,1,2,1,2,2,0,2,2,2
991,991,1,2,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,99,4,2,3
7,16,1,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,1,0,2,1,1
991,991,1,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,1,0,4,2,3
73,12,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,1,1,0,4,2,3
15,15,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,1,1,99,3,1,2
991,991,2,1,2,1,2,1,1,1,2,1,1,2,NA,2,2,1,1,3,3,1,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,99,3,1,2
991,991,2,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,99,2,2,1
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,1,1,1
991,991,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,0,2,1,1
991,991,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,0,1,1,1
13,13,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,1,1,99,2,1,2
991,991,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,99,2,1,2
991,991,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,5,2,1,1
991,991,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,99,2,2,1
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,3,1,2,1
991,991,2,2,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2,0,2,1,2
991,991,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,99,1,2,1
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
7,12,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,3
991,991,2,1,1,1,2,1,1,2,2,1,1,NA,2,NA,2,2,NA,99,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,1,0,4,1,3
991,991,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,0,2,2,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,99,3,2,2
991,991,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,99,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,2,2,NA,NA,NA,2,1,0,2,1,2
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,0,3,2,3
991,991,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,2,1,3
5,16,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,0,4,2,3
28,16,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1
991,991,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2
991,991,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,0,2,2,2
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,99,4,2,3
8,13,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1
991,991,1,1,2,1,2,2,1,2,2,1,1,NA,2,2,2,1,1,0,2,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,1,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,99,1,2,1
993,12,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,18,2,2,2
991,991,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,3,1,2
991,991,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1
991,991,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
993,12,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,4,2,3
1,13,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,3,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,NA,NA,0,2,2,2
991,991,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,1,1,6,4,2,3
1,17,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,99,2,2,2
991,991,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,4,2,3
991,991,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,0,4,2,3
991,991,2,1,1,1,2,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,1
1,12,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,99,4,2,3
991,991,2,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,1,3,2,2,1
104,13,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,99,1,1,1
991,991,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,0,2,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,5,2,1,2
991,991,1,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,1,0,2,1,2
3,16,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,1,0,2,2,2
2,15,2,2,1,1,2,2,1,1,2,1,1,2,2,2,2,2,1,0,3,2,3
993,13,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,99,3,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,1,3
991,991,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,2,1,2,1,2,2,2,1,1,2,2,1,2,1,2,0,2,1,1
1,17,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,99,3,1,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2,1,4,2,3
993,13,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2,1,2,99,4,1,3
12,13,1,1,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,1,2,1,1
991,991,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,0,2,1,1
991,991,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1,4,2,3
993,2,2,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2,1,0,2,2,1
991,991,1,2,1,2,2,1,2,2,2,1,1,2,1,2,2,2,2,99,4,2,3
3,16,1,2,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,3,2,1,1
112,10,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,0,1,1,1
991,991,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,3,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,99,2,1,1
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
3,13,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,97,2,2,1
991,991,1,2,2,1,2,1,1,2,1,1,1,2,2,2,2,1,1,4,4,2,3
991,991,1,1,2,2,2,1,NA,NA,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,1,2,1,1,1,0,2,1,2
991,991,2,2,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
3,14,2,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,0,2,2,2
991,991,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,1,98,3,2,2
991,991,1,1,1,1,2,1,1,1,2,1,1,2,2,1,2,1,2,99,4,2,3
991,991,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,2,1,0,2,2,2
1,17,2,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,99,2,2,2
6,14,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,1,2,99,2,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,99,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,98,2,1,1
991,991,1,1,1,1,2,2,1,1,2,1,1,2,1,2,2,1,1,99,4,1,3
993,4,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,99,2,1,1
991,991,2,2,NA,NA,NA,NA,NA,1,2,1,1,2,2,2,2,NA,1,1,4,2,3
10,15,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,10,2,1,2
4,14,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,0,4,2,3
991,991,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,18,2,2,1
991,991,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,0,4,2,3
993,15,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,5,2,1,1
991,991,2,2,1,1,2,1,1,2,2,1,1,2,2,1,2,1,1,0,1,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,NA,1,99,4,2,3
991,991,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,99,1,2,1
991,991,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,6,2,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,0,3,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,99,4,1,3
5,15,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,0,2,2,2
993,7,1,1,1,2,1,NA,1,2,2,1,1,1,2,2,2,1,2,0,3,2,2
36,13,2,1,2,1,2,1,1,2,2,1,1,2,2,2,2,1,1,0,1,1,1
991,991,2,1,1,1,2,1,1,1,2,1,2,1,2,2,2,1,1,2,1,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,99,4,2,3
991,991,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,2,2,0,2,2,2
991,991,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,99,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,99,2,2,2
24,16,1,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,1,0,4,2,3
993,12,2,2,2,1,2,NA,1,NA,2,1,1,NA,2,2,2,NA,2,94,4,2,3
3,16,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,0,3,2,3
991,991,2,2,2,1,2,1,1,1,2,1,2,1,1,1,2,2,2,0,2,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,0,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,0,1,1,1
30,9,1,2,1,1,2,2,1,2,2,2,2,1,1,2,2,1,1,0,2,1,1
2,16,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,1,1,99,4,2,3
991,991,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,1,0,3,2,3
991,991,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,0,2,2,3
8,17,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,99,2,1,1
991,991,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,99,2,1,2
991,991,2,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,99,2,2,3
1,16,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,0,4,2,3
991,991,2,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,0,2,2,2
991,991,2,1,2,1,NA,2,1,2,2,1,1,2,2,2,2,2,1,0,3,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,1,2,2,1
991,991,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,99,4,2,3
18,16,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,0,2,1,1
991,991,1,1,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,0,4,2,3
991,991,2,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,4,2,3
5,15,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,99,3,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,99,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,2,1,2
991,991,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,99,4,2,3
2,15,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,0,4,2,3
993,13,1,1,2,1,2,1,2,2,2,1,1,2,NA,2,2,1,1,0,4,1,3
991,991,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,NA,NA,1,2,2,1,1,2,2,2,2,2,2,99,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,0,1,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1
991,991,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,1,0,4,2,3
991,991,1,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2,1,99,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,3,1,2
260,14,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,99,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,3,1,2
991,991,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,99,2,1,2
1,14,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,99,4,1,3
991,991,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,1,0,3,1,2
991,991,2,2,2,1,2,1,1,1,2,NA,2,2,2,2,2,2,1,99,2,2,2
993,10,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,0,4,2,3
991,991,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,0,1,1,1
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,99,2,1,2
991,991,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,1,1,99,2,2,3
991,991,1,1,1,NA,NA,NA,1,2,2,1,1,2,NA,2,2,NA,1,0,3,2,2
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,4,1,1,1
2,15,1,2,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,0,3,2,2
991,991,1,1,1,1,1,2,1,1,2,2,1,1,1,2,2,NA,2,1,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,0,2,2,2
991,991,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,0,4,2,3
991,991,1,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,0,4,1,3
991,991,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,0,3,1,2
13,14,2,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,0,4,2,3
2,15,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,99,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,2,0,4,2,3
991,991,2,1,2,1,1,1,2,1,2,NA,1,NA,1,2,2,2,1,0,4,2,3
993,15,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,94,4,2,3
2,14,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,0,2,1,2
36,13,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,0,4,2,3
991,991,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,4,2,3
991,991,1,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,4,2,3
6,14,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,0,1,1,1
1,17,1,1,1,1,2,1,1,2,2,1,1,2,2,2,1,1,1,0,4,2,3
991,991,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,99,4,2,3
991,991,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,99,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,NA,NA,2,2,2,2,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2
991,991,1,2,2,1,1,1,2,2,2,1,1,2,1,2,2,2,2,0,2,2,1
1,13,1,2,1,2,2,1,2,2,2,1,1,1,2,2,1,1,2,0,4,2,3
991,991,2,2,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,6,2,2,2
991,991,2,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,4,2,2,3
991,991,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,99,1,1,1
993,12,2,1,1,1,2,1,2,1,2,1,2,1,2,2,2,2,2,99,2,1,2
991,991,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,20,2,2,2
991,991,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,1,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,0,4,2,3
991,991,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,1,99,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,1,0,1,1,1
991,991,1,1,1,1,2,NA,1,2,2,1,1,1,2,2,2,1,2,99,2,2,2
991,991,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,2,2,2
36,14,2,1,1,1,2,1,1,2,1,2,1,1,2,2,2,1,2,99,2,2,2
991,991,1,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,0,2,2,1
991,991,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,99,4,2,3
991,991,2,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,1,98,3,2,3
993,9,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,1,0,4,1,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,0,3,2,2
991,991,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,99,4,2,3
993,15,2,1,1,1,2,2,1,1,2,2,1,1,1,1,2,1,1,99,2,2,2
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,99,4,2,2
991,991,2,2,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,1
991,991,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,0,2,2,1
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
993,12,1,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,0,2,1,2
993,14,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,99,2,2,2
1,14,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,99,1,1,1
991,991,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,98,3,2,3
993,14,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,0,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,0,4,2,3
991,991,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,0,4,2,3
991,991,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,2,0,2,1,2
991,991,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,98,2,2,2
2,14,1,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,NA,0,4,2,3
991,991,1,1,1,1,1,1,2,1,2,1,1,2,2,2,1,1,1,0,4,2,3
991,991,2,2,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,99,2,2,2
991,991,2,1,1,2,2,2,1,2,2,1,2,1,2,2,2,1,1,0,4,2,3
1,16,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,0,4,2,3
991,991,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,0,2,2,2
12,15,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,99,4,2,3
991,991,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,0,1,2,1
991,991,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,0,2,1,1
991,991,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,0,4,2,3
991,991,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,99,3,2,3
991,991,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,99,3,1,2
991,991,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,99,3,2,3
